#E. coli strain K12
%4639221
!strand	slot	start	stop	opacity	thickness	type	label	mouseover	
reverse	5	952832	953689	0.290234486957221	0.026119572438148	score      -        - 	 
reverse	5	3201862	3202233	0.252494347746026	0.00163597847819119	score      -        - 	 
reverse	5	2429694	2430962	0.122382437251918	0.435399418294381	score      -        - 	 
reverse	5	556098	556964	0.13026780515327	0.418185264184871	score      -        - 	 
reverse	5	3807970	3808779	0.820494802636208	0.869868579874606	score      -        - 	 
reverse	5	4378088	4379896	0.870220487359678	0.379186705715384	score      -        - 	 
reverse	5	4377361	4378095	0.737840145042984	0.364188397371805	score      -        - 	 
reverse	5	4376955	4377350	0.8810349011999	0.279069873830778	score      -        - 	 
reverse	5	4376585	4376944	0.337618309260595	0.625891322785435	score      -        - 	 
reverse	5	4085688	4087436	0.304474145773003	0.876931348414914	score      -        - 	 
reverse	5	4087436	4088506	0.294230070390686	0.393292585053359	score      -        - 	 
reverse	5	502700	503920	0.924006284060386	0.286846837990439	score      -        - 	 
reverse	5	3599710	3600378	0.615239570671566	0.419864622941375	score      -        - 	 
reverse	5	3322642	3324576	0.655084468295289	0.584750285661443	score      -        - 	 
reverse	5	4119960	4120919	0.788691361793045	0.779522867467364	score      -        - 	 
reverse	5	3598659	3599717	0.936464074539732	0.241660397005901	score      -        - 	 
reverse	5	3600381	3601874	0.891843855662731	0.502591117118953	score      -        - 	 
reverse	5	2931063	2931710	0.127405765163676	0.0739552567524697	score      -        - 	 
reverse	5	2929887	2931038	0.893218068502978	0.230926107999309	score      -        - 	 
reverse	5	1684755	1686401	0.627479802274554	0.211026510484643	score      -        - 	 
reverse	5	4343258	4344904	0.343811544031983	0.321857628293969	score      -        - 	 
reverse	5	1683209	1684612	0.295976572825897	0.48793369869658	score      -        - 	 
reverse	5	709423	709869	0.434006424549072	0.365549632457174	score      -        - 	 
reverse	5	1487737	1488389	0.0377269712136474	0.231544854646202	score      -        - 	 
reverse	5	1932863	1934338	0.722793164587532	0.938993592644209	score      -        - 	 
reverse	5	3662616	3663440	0.142267550434457	0.71179722601714	score      -        - 	 
reverse	5	788054	789202	0.624872215918206	0.780438522322868	score      -        - 	 
reverse	5	789206	790252	0.592603681205038	0.445524439459703	score      -        - 	 
reverse	5	790262	791278	0.618631870573726	0.510473346754765	score      -        - 	 
reverse	5	2111456	2112349	0.466815417391178	0.492805200084248	score      -        - 	 
reverse	5	787020	788060	0.0274379226266639	0.713410271895441	score      -        - 	 
reverse	5	2238648	2239688	0.00131456725241108	0.961980087556796	score      -        - 	 
reverse	5	3270428	3271198	0.744080394364804	0.432006671113157	score      -        - 	 
reverse	5	3271214	3272548	0.123566723097913	0.252408292499453	score      -        - 	 
reverse	5	3269508	3270407	0.0666502528344246	0.263773347945062	score      -        - 	 
reverse	5	2169855	2170895	0.343471941029055	0.233105914776402	score      -        - 	 
reverse	5	2169451	2169755	0.922631000696189	0.399962294440485	score      -        - 	 
reverse	5	2174370	2175230	0.892121668353088	0.796851698508178	score      -        - 	 
reverse	5	2173079	2174341	0.123382372137232	0.491854557076806	score      -        - 	 
reverse	5	2241004	2241672	0.839171687991485	0.571985909670346	score      -        - 	 
reverse	5	1336594	1337184	0.828829252328322	0.0576002901514983	score      -        - 	 
reverse	5	2638706	2639824	0.301517088047408	0.449023528397561	score      -        - 	 
reverse	5	3207171	3208184	0.617253946331278	0.132250892443281	score      -        - 	 
reverse	5	3047180	3047569	0.0513275842528778	0.228034846867018	score      -        - 	 
reverse	5	3044188	3047061	0.438282655369012	0.61725077855219	score      -        - 	 
reverse	5	3047593	3048687	0.870763133872149	0.0520476600356119	score      -        - 	 
reverse	5	2939672	2940589	0.785154865662367	0.641627216660439	score      -        - 	 
reverse	5	3582712	3584454	0.912957088963214	0.551465870914839	score      -        - 	 
reverse	5	3921372	3923261	0.587398006770773	0.762348972793234	score      -        - 	 
reverse	5	3920685	3921308	0.726660214629636	0.192862002741336	score      -        - 	 
reverse	5	3124537	3126036	0.828120305228726	0.059039784323474	score      -        - 	 
reverse	5	3123486	3124537	0.336782196575516	0.607848020363974	score      -        - 	 
reverse	5	3122252	3124475	0.720692192737534	0.608966096028624	score      -        - 	 
reverse	5	3121843	3122247	0.244775507205421	0.419641918349129	score      -        - 	 
reverse	5	4135512	4136654	0.249001041357776	0.0692569034850834	score      -        - 	 
reverse	5	2105248	2106351	0.114069215393588	0.0369000847061898	score      -        - 	 
reverse	5	3564233	3565666	0.231299855459941	0.438400872513185	score      -        - 	 
reverse	5	3568949	3571135	0.154131454800282	0.376547664544574	score      -        - 	 
reverse	5	3565666	3566961	0.0279737236724209	0.60080144261353	score      -        - 	 
reverse	5	3189755	3189955	0.143892677990468	0.889479906572831	score      -        - 	 
reverse	5	3566979	3568952	0.482134402631278	0.427865142215481	score      -        - 	 
reverse	5	3909467	3911296	0.674317874613511	0.895327865584676	score      -        - 	 
reverse	5	3911458	3912828	0.266881656406287	0.494340491389025	score      -        - 	 
reverse	5	4054205	4055614	0.18981168295446	0.0207712011974763	score      -        - 	 
reverse	5	2685090	2685428	0.178690580118872	0.57033840022315	score      -        - 	 
reverse	5	185978	188650	0.647700779622543	0.148411012296293	score      -        - 	 
reverse	5	3194442	3197282	0.327516948767556	0.362941533573846	score      -        - 	 
reverse	5	846481	847227	0.354295744642489	0.36231720913662	score      -        - 	 
reverse	5	845683	846342	0.681542411714307	0.736716487558937	score      -        - 	 
reverse	5	844964	845686	0.128538430283204	0.232980688284314	score      -        - 	 
reverse	5	234027	234782	0.920030525907155	0.455888532268204	score      -        - 	 
reverse	5	3559130	3559456	0.857935150640674	0.421528337126986	score      -        - 	 
reverse	5	4114825	4115670	0.900179256228515	0.878538509634808	score      -        - 	 
reverse	5	3558255	3559085	0.353532290513687	0.859555494743276	score      -        - 	 
reverse	5	4113294	4114802	0.280405642886226	0.160804350312674	score      -        - 	 
reverse	5	2347955	2349031	0.0981726310073903	0.130440455641988	score      -        - 	 
reverse	5	3557480	3558238	0.363181642687611	0.7863284841915	score      -        - 	 
reverse	5	2349036	2350394	0.597174003912091	0.373555850129875	score      -        - 	 
reverse	5	4112149	4113159	0.457365852265159	0.782804371763007	score      -        - 	 
reverse	5	889719	889976	0.434773149740796	0.405614936161626	score      -        - 	 
reverse	5	1122630	1123277	0.620663686944344	0.0725910882207188	score      -        - 	 
reverse	5	3781818	3782069	0.131942324489234	0.581675266456031	score      -        - 	 
reverse	5	1610349	1611275	0.67970200777528	0.245666624716151	score      -        - 	 
reverse	5	685152	685892	0.335534035659681	0.042096544041172	score      -        - 	 
reverse	5	684478	685152	0.444341445983131	0.805492937723756	score      -        - 	 
reverse	5	683753	684478	0.719293757983298	0.646707372433625	score      -        - 	 
reverse	5	3825087	3826292	0.577948901479648	0.745010925865259	score      -        - 	 
reverse	5	3858976	3859614	0.471398357972308	0.903328413866149	score      -        - 	 
reverse	5	2682274	2683527	0.460474448388116	0.339909770527413	score      -        - 	 
reverse	5	2125215	2126336	0.405523782061255	0.733002840853786	score      -        - 	 
reverse	5	3574697	3575185	0.207205311064971	0.595345707502787	score      -        - 	 
reverse	5	4547522	4548865	0.413517183666915	0.189707103211148	score      -        - 	 
reverse	5	3575416	3576357	0.536427687117143	0.0773093646449752	score      -        - 	 
reverse	5	3573354	3574693	0.44230878512889	0.669972203436743	score      -        - 	 
reverse	5	3780269	3781288	0.542240330083676	0.982243792423731	score      -        - 	 
reverse	5	3511269	3512027	0.151037408706248	0.400703710926521	score      -        - 	 
reverse	5	3960360	3961844	0.673162917774338	0.167301608821589	score      -        - 	 
reverse	5	3325880	3326341	0.613939039624331	0.0227548290508679	score      -        - 	 
reverse	5	3268266	3269492	0.958846614034261	0.0146768770505616	score      -        - 	 
reverse	5	2748136	2748729	0.998935429969965	0.979746444440067	score      -        - 	 
reverse	5	173602	174882	0.301962867473524	0.846705744130134	score      -        - 	 
reverse	5	2812905	2814461	0.625497897467813	0.936426088528449	score      -        - 	 
reverse	5	3451566	3453035	0.671199023510358	0.997895017558562	score      -        - 	 
reverse	5	3134678	3136537	0.884852162001128	0.608150770187478	score      -        - 	 
reverse	5	2628978	2630555	0.504691139464544	0.359727222923198	score      -        - 	 
reverse	5	2916067	2917407	0.771341531677781	0.446847692988214	score      -        - 	 
reverse	5	2918770	2920122	0.426698872505401	0.715926419569939	score      -        - 	 
reverse	5	2917428	2918768	0.569502023198016	0.47507611809597	score      -        - 	 
reverse	5	3686784	3687890	0.786726544704837	0.68588253081677	score      -        - 	 
reverse	5	2334813	2337440	0.581314044850831	0.516341833244738	score      -        - 	 
reverse	5	3875333	3877747	0.783079834995821	0.759835299887555	score      -        - 	 
reverse	5	2078811	2079284	0.26290404266901	0.289964248414023	score      -        - 	 
reverse	5	2666026	2666916	0.580566297453164	0.729961254554738	score      -        - 	 
reverse	5	2664727	2665866	0.0265295047597114	0.48171678176746	score      -        - 	 
reverse	5	910405	911373	0.205078168122345	0.679296586029224	score      -        - 	 
reverse	5	3654038	3654370	0.487461137052239	0.0437870806521801	score      -        - 	 
reverse	5	3653596	3653922	0.730830904423261	0.606731843428364	score      -        - 	 
reverse	5	1695297	1696064	0.348832351838002	0.736361227893426	score      -        - 	 
reverse	5	387977	388984	0.412226446786068	0.757021191518362	score      -        - 	 
reverse	5	3987438	3988400	0.66178320825124	0.939019216148878	score      -        - 	 
reverse	5	3986701	3987441	0.505238052389789	0.22073695971136	score      -        - 	 
reverse	5	3985498	3986679	0.694132278538621	0.0396159965267913	score      -        - 	 
reverse	5	3984299	3985495	0.369505862234011	0.9988164231967	score      -        - 	 
reverse	5	60358	63264	0.377330850348788	0.464584006143639	score      -        - 	 
reverse	5	479314	479532	0.624468518134851	0.961635605615385	score      -        - 	 
reverse	5	1588878	1590200	0.70482197705714	0.0857636033679654	score      -        - 	 
reverse	5	1590200	1590466	0.239558155798225	0.985952335490595	score      -        - 	 
reverse	5	2424026	2424808	0.294043038873813	0.66588790205418	score      -        - 	 
reverse	5	2422537	2423253	0.267013008398795	0.364728371376216	score      -        - 	 
reverse	5	2421756	2422529	0.947784401779021	0.889341506892578	score      -        - 	 
reverse	5	2423250	2423936	0.474261351516208	0.0277572511520106	score      -        - 	 
reverse	5	1228706	1229623	0.583093882375184	0.680772773426526	score      -        - 	 
reverse	5	1291732	1292145	0.403245237255351	0.381555374046982	score      -        - 	 
reverse	5	115714	117099	0.812760302069709	0.23960183343965	score      -        - 	 
reverse	5	114522	115724	0.986935386363673	0.447274273284947	score      -        - 	 
reverse	5	3517103	3518341	0.434780880126514	0.338741170046546	score      -        - 	 
reverse	5	1489986	1490153	0.0422744795288885	0.462107457805274	score      -        - 	 
reverse	5	16751	16903	0.960101395502779	0.180184424758792	score      -        - 	 
reverse	5	1643143	1643298	0.652453853373661	0.0932688945596851	score      -        - 	 
reverse	5	669797	670828	0.684724039110737	0.837383116212067	score      -        - 	 
reverse	5	4481405	4481848	0.0587052069107905	0.683187058449903	score      -        - 	 
reverse	5	157253	157732	0.132924043963516	0.799150510774368	score      -        - 	 
reverse	5	2655105	2656955	0.938257096059747	0.589958440766054	score      -        - 	 
reverse	5	2656972	2657487	0.0663550661462189	0.283088744721582	score      -        - 	 
reverse	5	680946	682616	0.297923717050654	0.0277439663124426	score      -        - 	 
reverse	5	1439345	1439767	0.925216790320082	0.31600540089191	score      -        - 	 
reverse	5	4117996	4119327	0.0876260990000937	0.908891414729368	score      -        - 	 
reverse	5	4119337	4119867	0.617892534264076	0.500306054252391	score      -        - 	 
reverse	5	1909719	1910600	0.772562967637956	0.823445450700348	score      -        - 	 
reverse	5	1114885	1115805	0.438384057466596	0.764825415118864	score      -        - 	 
reverse	5	152829	155426	0.498892360787114	0.17236870257473	score      -        - 	 
reverse	5	3790453	3791325	0.259920580850011	0.183855212697239	score      -        - 	 
reverse	5	2506481	2507446	0.649877553231779	0.55435145353691	score      -        - 	 
reverse	5	3142169	3143155	0.748074624452574	0.317512124088282	score      -        - 	 
reverse	5	3141001	3142179	0.984323459621098	0.595024149889184	score      -        - 	 
reverse	5	3138807	3139301	0.309785850338518	0.131862617536811	score      -        - 	 
reverse	5	3138326	3138814	0.963919611984696	0.906042535242676	score      -        - 	 
reverse	5	3137992	3138333	0.456474456767484	0.956887708725375	score      -        - 	 
reverse	5	3137731	3137979	0.329920714204409	0.892188470217889	score      -        - 	 
reverse	5	2847997	2848458	0.69361617847834	0.608069326093087	score      -        - 	 
reverse	5	2847261	2847872	0.013610437601816	0.398114765676411	score      -        - 	 
